Casino purée de tomates;30;1.9;4.7;0.4;100 g
Casse croute bn (1 biscuit);56;1;11;0.7;1 unité
Cassegrain courgette a la provencale;68;1.5;8;3.4;100 g
Cassis;53.7;1;12.2;0.1;100 g
Cassolette de boeuf william saurin;102;6.7;8.6;4.5;100 g
Cassolette de poissons au curry doux (iglo);68;9.5;2;2.4;100 g
Cassolette de st-jacques (chlamys islandica) aux poireaux 140 g fleury michon;115;5.5;8.1;5;1 portion
Cassonade pure canne bio;396;0;99;0;100 g
Cassoulet conserve;154;9;11;8;100 g
Cassoulet conserve carrefour (420g);115;8;7.3;6;100 g
Cassoulet de canard la belle chaurienne;149;11.1;10.9;8.5;100 g
Cassoulet raynal et roquelaure/ par portion;500;31;34;26;1 portion
Caviar;330;30;7.5;20;100 g
Céleri (marque repére);10;0.5;1;0;100 g
Céleri branche cuit;14.5;0.85;2.4;0.15;100 g
Celeri rapé (bonduelle);13;0.6;1.9;0.3;100 g
Celeri rave;41.8;2;8;0.2;100 g
Céleri rémoulade au fromage blanc ( bonduelle );157;2;3.5;15;100 g
Céléri rémoulade carrefour;78;1;6.1;5.5;100 g
Céleri rémoulade saveur du jardinier (aldi);101;0.9;3.8;9.1;100 g
Céleri-rave cru;42;1.5;9.2;0.3;100 g
Cell-tech de muscle tech;310;0;75;0;100 g
Cépes;26.5;2.5;3;0.5;100 g
Céréal biscuits au son;53;1.2;9.2;1;1 unité
Céréal control + figue et son;421;9.7;56;17.5;100 g
Céréal pc organics biologique grains anciens;120;4;24;0.5;1 portion
Céréale - kellogg's - froot loops;100;1;24;0.5;1 portion
Céréale : pétales de riz et de blé complet monoprix;378;10;81;1.5;100 g
Cereale ble souffle eco +;400;9;80;3.5;100 g
Céréale brin de jour muesli croustillant aux noix;490;9.5;55;24;100 g
Céréale country crisp au chocolat au lait;468;7.3;66.1;18.2;100 g
Céréale croc bizz carrefour;393;10.6;77.7;3;100 g
Céréale fitness miel & amandes;382;7.4;78.8;4.2;100 g
Céréale k nature;379;14;76;1.5;100 g
Céréale lucky charms;110;2;22;1;1 portion
Céréale nesquick;394;6.2;81.4;5;100 g
Céréale shredded - spoon size;366;13.3;80;1.6;100 g
Céréales  kelloggs - special k chocolat au lait;402;13;74;6;100 g
Céréales all bran fibres chocolat;412;8;62;12;100 g
Céréales au caramel;380;10.6;77.7;3;100 g
Céréales au son bio - granosson (favrichon);200;14.4;25;4.5;100 g
Céréales avoine croquante;400;9.1;81.8;3.6;100 g
Cereales bran'form nature;360;13;65;2;100 g
Cereales brin de jour fruits & fibres;368;9.9;67.8;6.4;100 g
Cereales Carrefour Fibraflakes Choco;383;9.5;63.2;7.1;100 g
Céréales carrés noisettes crownfield;459;6.5;68;17.2;100 g
Céréales chocapic duo (aux chocolats blanc et noir);407;7.9;74.4;8.6;100 g
Céréales choco hoops 'lidl";377;6.7;80.4;1.8;100 g
Céréales clusters amandes nestlé;391;10.7;66;9.4;100 g
Céréales cm plus;404;9;65;12;100 g
Cereales cookie crisp;384;6.5;79.9;3.1;100 g
Céréales country crisp au miel ;428;7.5;66.2;14.8;100 g
Céréales country crisp jordans aux pétales de framboises, fraises et myrtilles;407;7.1;68.5;11.6;100 g
Céréales crownfield bran flakes;357;10;67.3;2;100 g
Céréales cruesli capuccino de quaker;445;7;67;17;100 g
Cereales crunchy dhelaize;387;11.7;41.8;13.2;100 g
Céréales du soleil - tipiak;360;14.7;70;2.4;100 g
Céréales dukan pépites de son d'avoine;298;13.1;27.4;7.8;100 g
Céréales et légumes marque repère;350;15;59;4;100 g
Céréales ezekiel - cannelle raisin - bio;333;12;72;1.75;100 g
Céréales fitness chocolat;384;7.3;76.2;5.5;100 g
Céréales fitness nature;363;8;80;1;100 g
Céréales fitness pépites aux noisettes;384;8.5;75.1;5.5;100 g
Céréales fourrées cacao & noisettes;452;7;68;16;100 g
Céréales fourrées chocolat u;448;7.1;66.8;15.8;100 g
Céréales fruit et fibres carrefour;351;8.7;61.3;7.9;100 g
Céréales fruit'n fibre lidl;374;7.3;74.5;5.2;100 g
Céréales gerblé sans gluten;400;6.5;80.9;4.9;100 g
Céréales gourmandes tipiak;396;20.2;58.4;9;100 g
Céréales jordans country crisp;480;8.9;54.4;24.7;100 g
Céréales jordans country crisp sirop d'érable et noix de pécan;459;7.4;62;18.6;100 g
Céréales kelloggs -  coco pops rocks;408;7;77;8;100 g
Céréales kelloggs - all bran choco;384.8;9;64.7;10;100 g
Céréales kelloggs - all bran plus;268;13;45;4;100 g
Céréales kelloggs - chocos;370;8;80;2;100 g
Céréales kelloggs - country store;349;9;67;5;100 g
Céréales kelloggs - extra classic;455;7;64;19;100 g
Céréales kelloggs - fruit and fibre;362;8;69;6;100 g
Céréales kelloggs - loops;367;8;77;3;100 g
Céréales kelloggs - smacks tresor;445;8;65;17;100 g
Céréales kelloggs - special k fruits rouges;365;14;75;1;100 g
Céréales kellogg's Country Store;369;9;68;5;100 g
Céréales kellogg's special k 3 céréales complete;379;11;76;2.5;100 g
Céréales kellogs - vector;390;10;80;5;100 g
Céréales lion (nestle);405;7.1;76.2;8;100 g
Céréales méditéranéennes (tipiak);385;10.5;75.7;4.4;100 g
Céréales miel pops kellogs;96;5;24;1.5;1 portion
Céréales muesli (sirop erable et noix de pécan) master crumble;465;8.3;60.3;19.6;100 g
Cereales multi fit ble complet;372;12.7;76.3;1.2;100 g
Céréales nature pétales de riz et blé complet aldi;380;10;80;1.6;100 g
Céréales nature's path granola cannelle et raisins;455;7;75;13;100 g
Céréales nature's path optimum power;363;15;72;4.5;100 g
Céréales nestlé cookie crisp;375;6.4;80.4;3.1;100 g
Céréales nestlé lion;415;7.2;76.9;7.7;100 g
Céréales ondilège fruits et fibres casino;356;9.5;66;6;100 g
Céréales pépites de son d'avoine caramel dukan;298;13.1;27.4;7.8;100 g
Céréales pétales de maïs chocolat (leclerc);380;6.2;81.8;3.1;100 g
Céréales pétales riz & blé complet, fruits rouges (cora);365;11;76;1.6;100 g
Céréales quaker life avoine et chocolat;435;8;66;13;100 g
Céréales riz et blé complet fruits rouges fine ligne;374;10;80;1.6;100 g
Céréales riz soufflé au chocolat "brin du jour" (marque repère);397;6.5;84.4;3.7;100 g
Cereales special flakes chocolat lidl;400;12;73;6.7;100 g
Céréales spécial k;120;2;26;1;1 portion
Céréales special k - granola pauvre en gras;210;7;40;3;1 portion
Cereales special k facon crumble aux pommes;383;12;78;2.5;100 g
Cereales special k mures myrtilles cassis;374;13;77;1.5;100 g
Cereales special k peche abricot;376;14;77;1.5;100 g
Céréales trésor duo choco;440;8;69;14;100 g
Céréales trois chocolat auchan;468;8;64;20;100 g
Céréales weetabix blé complet;358;11.5;68.5;2;100 g
Céréales wildroots;130;3;11;1.5;1 portion
Céréales yogactive;387;10;77;5;100 g
Céréals & soy drink;46;1.2;7.5;1.2;100 g
Céréals special k nature;114;4;23;0.5;1 portion
Cerelac bleu de nestle;418;14;68;10;100 g
Cerfeuil frais;55;3.5;6.3;0.6;100 g
Cerise de terre;33;1.1;7.9;0.4;100 g
Cerise sucrée (guigne) congelé et sucrée;95.21;1.15;22.36;0.13;100 g
Cerise sucrée (guigne), crue (l'unité);4.3;0.07;1.09;0.01;1 unité
Cerises;77;1;17;0;100 g
Cernaux de noix rochambeau;674;14.5;10.5;63.8;100 g
Cervelas;320;29;0;14;100 g
Cervelas extra (1 unité);421.5;18;9.75;34.5;1 unité
Cervelat auchan (parizier de porc) roumanie;181;11;0.5;15;100 g
Chabrior Forme et fruits rouges;374;12.4;76.9;1;100 g
Chair de tomate au basilic leader price;55;1.25;5.2;3.2;100 g
Chair de tomates  de provence au basilic (monoprix);42;1.5;7.3;0.8;100 g
Chair de tomates (monoprix);38;1.5;7.3;0.3;100 g
Chair et peau de poulet rôti;239;27.3;0;13.6;100 g
Chakhchoukha;500;21;32;19;1 part
Chamois d'or deligne et plaisir;187;21.3;2.2;10;100 g
Chamonix;350;4.3;78;1.9;100 g
Champagne;60;0;8.6;0;100 g
Champignon de paris emincés toupargel;13;2.6;0.3;0.1;100 g
Champignon paris notre jardin;15;2.5;0.5;0.5;100 g
Champignons;29.5;2.2;4.5;0.3;100 g
Champignons à la grecque royal champignon;46;1.6;3.4;2.9;100 g
Champignons de paris 1er choix émincés (sauvanet);14;2.3;0.1;0.5;100 g
Champignons de paris 1er choix émincés surgelés (grand jury);15;1.7;1.7;0.2;100 g
Champignons de paris émincés (florette);19;2.7;0.6;0.2;100 g
Champignons de paris émincés u;18;2.1;0.2;0.4;100 g
Champignons de paris en conserve;12;2.02;0.8;0.06;100 g
Champignons de paris entiers premier choix carrefour discount;21;1.9;2.7;0.3;100 g
Champignons en conserve royal;15;2.3;0.6;0.5;100 g
Champignons mélange king's crown;17;1.8;0.5;0.4;100 g
Chantilly;340;1.9;19.5;28.3;100 g
Chantilly extra legére bridelight;150;2.8;16.7;11.4;100 g
Charal - cheese bacon  - snack (40sec micro-onde);275;15.3;23.4;13.4;100 g
Charal kids p'tits crousts ;255;10;20;15;100 g
Charal steacks haches grand cru;186;19.5;0;12;100 g
Charles & alice compote pomme sans sucre ajouté;58;0.3;12.2;0.6;100 g
Châtaigne grillée;211;4;42;3;100 g
Châtaignes chinoises bouillies et cuites à la vapeur;153;2.88;33.64;0.76;100 g
Châtaignes chinoises rôties;239;4.48;52.36;1.19;100 g
Chaussé aux moines;311;20.5;0.6;25.2;100 g
Chausson au pommes;299.5;1;57;7.5;1 unité
Chausson aux pommes paul;264;3.65;32.38;12.83;100 g
Chcolat milka noisettes;555;8.4;49;36;100 g
Cheddar (1 tasse en dés);562;34.73;1.79;46.22;1 portion
Cheddar (1 tasse fondu);1039;64.2;3.3;85.44;1 portion
Cheddar (1/5 tasse filamenté);96;5.95;0.31;7.92;1 portion
Cheddar (imitation) faible en cholestérol;390;25;1;32;100 g
Cheddar carrefour pour hamburger;400;26;0;34;100 g
Cheddar fondu sans gras;148;22.5;13.4;0.8;100 g
Cheerios de nestlé;392;8;79;4.9;100 g
Cheese burger charal;255;14.1;22.6;12.1;100 g
Cheesecake picard;347;5.9;39.2;18.5;100 g
Chevenne;85;18;0;1;100 g
Chèvre à tartiner ail et fines herbes(soignon);170;12;3;12;100 g
Chèvre en tranche (lidl);388;21;0;34;100 g
Chèvre frais nature cabre d'or (aldi);152;8;3;12;100 g
Chèvre sec;470;27.5;0;40;100 g
Chewing gum hollywood 2 fresh menthe forte/menthe verte;170;1.6;67.8;0.1;100 g
Chewing gum mentos cube;158;0.3;63.5;0.5;100 g
Chewing gum relax thé vert hollywood;154;1;63;0;100 g
Chewing gum style hollywood chewing gum menthol sans sucres;150;0.4;62;0.4;100 g
Chicken nuggets (100g);236;15;15;13;100 g
Chicoree au caramel (leroux);336;3.5;51.2;1.3;100 g
Chicorée café au lait soluble carrefour;438;17;54;17;100 g
Chicorée douce chocolat leroux;289;5.4;55.2;2.6;100 g
Chicorée soluble nature (leroux);290;4;57.4;2.5;100 g
Chili con carne (fleuri michon);126;6.4;14.9;3.9;100 g
Chili con carne carrefour;164;7.6;24;4.2;100 g
Chili con carne et riz blanc fleury michon (barquette de 300 g);393;19.2;52.5;11.7;1 portion
Chili con carne leader price pour 1 personne;121;9.7;10.8;4.3;100 g
Chili con carne zapetti;92;6.5;8.7;2.5;100 g
Chili(hot) en bouteille;155;1.5;36;0;100 g
Chinois (brioche fourrée à la crème patissière);303;5.5;50;9;100 g
Chipolata;189;7.42;0.33;17.6;1 unité
Chipolatas supérieures charcuterie du don Bigard;275;16;1;23;100 g
Chips (crème oignon) leader price;510;5.5;62.2;26.6;100 g
Chips aux crevettes - kroupouk;526;2;62.6;29.7;100 g
Chips de pomme croq'pommes;386;2.2;91.6;1.2;100 g
Chips goût poulet rôti et thym (pirato);532;6.4;52;33.1;100 g
Chips lays maxi craquantes (ondulées);530;6.5;49;34;100 g
Chips lays saveur poulet rôti et thym;525;6.5;50;33;100 g
Chips légères nature (super u);482;7;57;24;100 g
Chips nutradia ketchup -75%;360;4.6;76.2;8.5;100 g
Chips ondulées vico;544;5.7;49.4;36;100 g
Chips pirato au sel;540;5.5;50;36;100 g
Chips rusti lidl;518;4;58;30;100 g
Chips salées (pirato);546;5.8;52;35;100 g
Chips Terra;520;4.5;45.3;35.6;100 g
Chipster salé belin 75 g;449;5.5;61.7;20;100 g
Chips'bouton d'or'intermache;164;1.9;15.6;10.5;1 portion
Chocalat poudre instantanée;372;4;80;2.8;100 g
Chocapic de marque casino;391;8;77;4.3;100 g
Choco barre (kalibio);107;1.6;16.2;3.7;100 g
Choco cappuccino en dosette (nescafé);413;10;53;17.4;100 g
Choco fun pépito;500;6.5;63;24;100 g
Choco pops;380.5;4.5;85;2.5;100 g
Chococino dolce gusto;147;4.9;19.8;5.4;1 unité
Chocola Galler croustillant au lait;572;8.5;47.4;37.7;100 g
Chocolat 86% noir brut - Côte d'or;645;8.5;18.5;56.5;100 g
Chocolat amer entremets hyperprotéiné;348;61.8;3.2;4;100 g
Chocolat au lait  (château - aldi);539;8.1;54.9;31.9;100 g
Chocolat au lait côte d'or;525;8.3;54.5;30.5;100 g
Chocolat au lait Dardennes;601;10.8;32.9;45;100 g
Chocolat au lait et noisettes cotes d'or;565;10.5;39.5;40;100 g
Chocolat au lait extra fin bellarom (lidl);564;6.2;51.8;36.5;100 g
Chocolat au lait fourré liqueur williams - camille bloch;485;5;62;22;100 g
Chocolat au lait golden crisp 'cadbury';505;6.6;66;23.8;100 g
Chocolat au lait marque u;544;5.8;57;32.5;100 g
Chocolat au lait quinoa et riz cereal bio;550;7.4;55.7;32.7;100 g
Chocolat bellarom lait amandes entieres;593;9.7;42.2;41.7;100 g
Chocolat blanc;533;6;62;29;100 g
Chocolat blanc à la noix de coco leader price;558;7.9;44.8;38.6;100 g
Chocolat blanc côte d'or;561;7.4;55;34.6;100 g
Chocolat blanc nestle dessert;559;8.5;54.9;33.8;100 g
Chocolat carrefour bio 74%;596;8.8;48;41;100 g
Chocolat chaud cadbury tassimo;118;3;15.5;4.7;1 portion
Chocolat chaud nesquik;150;7.4;21.8;3.8;1 portion
Chocolat côte d'or;530;8.3;54.5;30.5;100 g
Chocolat cote d'or 86% brut;605;8.6;19;54.5;100 g
Chocolat côte d'or lait noisettes;575;10;42;40.5;100 g
Chocolat côte d'or noir graines grillées;550;9.2;46.5;34.5;100 g
Chocolat côte d'or noir noisettes;555;7.7;42.5;39.5;100 g
Chocolat côte d'or noir pistaches caramélisées (25g);136;1.6;12.5;8.4;1 part
Chocolat côte d'or noix de coco;560;5.7;52;36.5;100 g
Chocolat côte d'or pistache noir 70%;590;7.6;35;44;100 g
Chocolat croquant noisette côte d'or;560;8.6;50;35;100 g
Chocolat crunch aux cacahuètes grillées (nestlé);539;10.1;54.7;31.1;100 g
Chocolat cöte d'or fondant;545;4.8;53.5;33;100 g
Chocolat dessert corsé de cora;563;6;40;40;100 g
Chocolat en poudre (goody cao lidl);379;4.6;80.5;3;100 g
Chocolat en poudre 1e prix auchan;372;2.8;86.5;1.7;100 g
Chocolat en poudre banania goût banane;377;6.2;87.8;2.1;100 g
Chocolat en poudre bon choco marque repère;380;4.5;87;2;100 g
Chocolat en poudre caotina (canderel);190;13.4;40.6;7;100 g
Chocolat en poudre grand arôme poulain;355;7.7;72.6;3.5;100 g
Chocolat en poudre kao choc rik & rok (auchan);368;3.4;85.1;1.6;100 g
Chocolat en poudre nesquick 30 g ;119;0;25.5;1.4;1 portion
Chocolat en poudre nestlé lion;383;4.2;81.2;3.1;100 g
Chocolat en poudre ovomaltine 30 g ;109;0;22.4;1.3;1 portion
Chocolat en poudre poulain grand arome;355;1.7;72.6;3.5;100 g
Chocolat en poudre super poulain;380;3.5;87;1.9;100 g
Chocolat en poudre x'trem carrefour;377;4.7;78.9;3.3;100 g
Chocolat galak;553;8;56;33;100 g
Chocolat lait éclats de noisette côte d'or;550;9.2;48.5;35.5;100 g
Chocolat lait noisette feuilleté 1848;580;6.5;47.8;39.9;100 g
Chocolat lait raisins noisettes entieres u;517;8.4;46.1;33.2;100 g
Chocolat lindt 99%;530;13;8;50;100 g
Chocolat lindt excellence noir 70% de cacao;540;8;42;33;100 g
Chocolat lindt lindor;70;1;5.1;4.1;1 unité
Chocolat menier patissier;495;6.2;53;28.7;100 g
Chocolat milka au lait du pays alpin;530;6.6;58.5;29.5;100 g
Chocolat milka copaya (chocolat blanc à la noix de coco) : par carré;24;0.21;2.29;1.5;1 unité
Chocolat milka oreo;560;5.6;54.5;35;100 g
Chocolat milka tendre lait;575;5.3;52;38.5;100 g
Chocolat nestlé noir amande;508;7.7;42.9;34.4;100 g
Chocolat nestlé nougat;524;6.9;56.7;29.4;100 g
Chocolat noir;528;6.1;52.6;32.7;100 g
Chocolat noir (nestlé dessert);549;4.9;50.6;34.7;100 g
Chocolat noir 1848 86%;595;9.2;18.1;51.4;100 g
Chocolat noir 72% (delhaize);565;8;32;45;100 g
Chocolat noir 72% match;530;9.4;33;37;100 g
Chocolat noir 74% aux éclats de fèves de cacao (auchan);572;8;28.6;44.7;100 g
Chocolat noir 75% (bonneterre);580;7;29;46;100 g
Chocolat noir 85% tablette d'or marque repère;590;12;20;48;100 g
Chocolat noir amande cote d'or;560;9.7;41.5;37.5;100 g
Chocolat noir amandes entières belle france;549;9.1;45;37;100 g
Chocolat noir bio (casino);539;8.3;32;42;100 g
Chocolat noir carrefour discount;504;6;53;28;100 g
Chocolat noir carrefour light 70%;545;9.1;35;41;100 g
Chocolat noir dégustation 72 % casino;559;9.4;47;37;100 g
Chocolat noir dégustation 72% (marque repère-bio village);570;10;34;41;100 g
Chocolat noir dessert (casino);515;6.8;50;32;100 g
Chocolat noir ecuador 70% caramel (jdgross pour lidl);517;6.5;39.4;37.1;100 g
Chocolat noir extra fin aux noisettes entières leader price;549;7;43.4;38.6;100 g
Chocolat noir fine ligne 70 % leader price;510;9.1;36;41;100 g
Chocolat noir fourré pâte d'amande côte d'or;470;6.3;55;25;100 g
Chocolat noir gerblé;399;6.3;36.1;30.3;100 g
Chocolat noir litchi nestlé;492;5.9;49.6;30;100 g
Chocolat noir nestlé dessert;533;5.2;50.3;34.5;100 g
Chocolat noir noisettes entières belle france;576;6.9;47;40;100 g
Chocolat noir orange 70%;565;6.2;54;36;100 g
Chocolat noir poulain;519;5;55;31;100 g
Chocolat noir ritter sport 74%;560;7;30;47;100 g
Chocolat noir taillefines 70 %;510;9.1;36;41;100 g
Chocolat oraïa de côte d'or;70;0.8;6.3;4.4;1 unité
Chocolat patissier menier;495;6.2;53;28.7;100 g
Chocolat poudre nesquik;376;4.2;79.6;3.2;100 g
Chocolat poulain ligne 70% aux éclats;515;7.6;31.2;44.6;100 g
Chocolat poulain ligne gourmande 70%;510;7.1;33.9;43.6;100 g
Chocolat poulain un amour de lait;535;6.7;57.4;30.7;100 g
Chocolat poulain 'cache-cache' à la fraise;530;5.9;50.2;33.6;100 g
Chocolat supérieur lait noisettes entières cora;566;8.8;45;39;100 g
Choc'o barre bio kalibio;432;5.8;70;14.3;100 g
Choc'O'Fraiz (chocolat blanc et bonbon fraise Carrefour, Plaisir Gourmand);547;6.4;56;33;100 g
Chokotoff côte d'or;455;2.3;69;18;100 g
Chorizo fort pur porc dia;521;18.1;4.2;48;100 g
Chorizo montagne noire 8 tranches (casino);311;23;3;23;100 g
Chorizo pur porc (1 tranche ~3g);15.3;0.6;0.1;1.4;1 tranche
Chou blanc émincé;23;1.4;4;0.3;100 g
Chou farci;138;8;4;10;100 g
Chou fleur;29.4;2.4;4.5;0.2;100 g
Chou rouge;36;2;7;0;100 g
Chou rouge (carrefour);28;1;4.4;0.2;100 g
Chou rouge cuit;18.7;1;3;0.3;100 g
Chouchou;50;4;5;0;100 g
Choucroute carrefour;94;4.3;0.5;8.3;100 g
Choucroute de la mer surgelée de picard;73;6.5;4.3;3.3;100 g
Choucroute garnie conserve monoprix;90;4.4;2.1;7.1;100 g
Choucroute seule preparée au riesling leader price;45.9;0.4;0.4;2.5;100 g
Chouquette (unité=10g);43;1;4.3;2.3;1 unité
Chourba;22;5;10;16;100 g
Choux brocolis en fleurettes bio;27.8;2.3;2.4;0.4;100 g
Choux brocolis surgelé marque repère;39;2.5;5.7;0.6;100 g
Choux brocolis surgelés auchan;25;3;2.4;0.4;100 g
Choux de bruxelle conserve (mr notre jardin);40;3;6.1;0.4;100 g
Choux de bruxelles;25.2;2.6;2.8;0.4;100 g
Choux de bruxelles (marque repére);30;2.5;3.5;0;100 g
Choux de bruxelles (surgelé carrefour);40;1.9;7;0.5;100 g
Choux de bruxelles notre jardin;21;1.9;3.2;0.1;100 g
Choux de Bruxelles surgelés (carrefour);42;3.2;4.5;0.3;100 g
Choux fleur;14;2;2;0.1;100 g
Choux Fleur (Green Grocer's) Lidl;31.3;0;1.8;0.9;100 g
Choux fleur en fleurette surgelé (leader price);19;1.6;2.1;0.1;100 g
Choux fleurs surgelés leclerc;76;2;1.8;0.3;100 g
Choux rouges super u;151;1.4;3;14.3;100 g
Choux vert romanesco frais;29;3;2;1;100 g
Choux, carottes râpées et raisons secs bio monoprix;102;1;13;5.2;100 g
Choux-fleurs en fleurette (carrefour discount);22;1.9;2.1;0.2;100 g
Choux-fleurs en fleurettes auchan;18;1.7;2.3;0.2;100 g
Choux-fleurs en fleurettes surgelés casino;28;2.9;2.1;0.9;100 g
Choux-fleurs surgelé (casino);28;2.9;2.1;0.9;100 g
Chpcolat lait fourré praliné éclats de noisettes caramèlisés hyper u;552;8.2;52;34;100 g
Chuchotis chocolat lait poulain;20;0.2;2;1;1 unité
Churros;348;4.6;40;20;100 g
Cicona chicoré café sans lait;160;8.4;31.5;0.1;100 g
Cigarettes carrefour;526;5.5;63;28;100 g
Cigarettes russes;360;0;64;8;100 g
Citron confit;324;1;79.5;0.2;100 g
Citrouille;29.2;1.3;6;0;100 g
Citrouille crue;26;1;6.5;0.1;100 g
Clafoutis aux abricots (weight watchers);95;3.7;16;1.8;100 g
Clafoutis aux cerises (la laitière);189;4.3;24.5;8.2;1 unité
Clafoutis aux cerises weight watcher;101;3.4;18.3;1.6;100 g
Clafoutis cerise;137;3.5;18;5.7;100 g
Classic protein formula plus 90;367.2;85.6;3.9;1;100 g
Claude leger poulet riz à la creme;108;4.5;13.3;4.1;100 g
Clémentine pur jus leader price;46;0.6;10.5;0.2;100 ml
Clinutren hp/hc fraise;320;20;32;12.4;1 canette
Clinutrenhp/hc goût fraise;160;10;16;6.2;100 ml
Clou de girofle moulu;323;5.98;61.21;20.07;100 g
Club-sandwich poulet-bacon sur pain polaire monoprix (par unité);354;10;36;19;1 unité
Coca cola cherry;42;0;10.6;0;100 g
Coca cola light sango;4;0;0;0;100 ml
Coca light;0.3;0;0;0;100 g
Coca-cola zéro (canette);0.99;0;0;0;1 canette
Cocktail 3 agrumes carrefour;44;0.7;9.2;0.1;100 g
Cocktail 7 legumes jardin bio;17;0.8;3.6;0;100 ml
Cocktail de 4 fruits de mer calamars crevettes moules noix de st jacques 'océan pêche' (leclerc);75;14;2;0.5;100 g
Cocktail de fruits au sirop saint mamet;70;0.3;17;0.1;100 g
